Word,Tag
.,SYM
Ith,MALAYALAM
5,NUMBER
million,ENGLISH
aaavunn,MALAYALAM
ullappullavar,MALAYALAM
adi,MALAYALAM
ivide,MALAYALAM
like,ENGLISH
.,SYM
Teaser,ENGLISH
valere,MALAYALAM
adhikam,MALAYALAM
pradhisha,MALAYALAM
nalkkunnu,MALAYALAM
.,SYM
Ayyo,MALAYALAM
kadha,MALAYALAM
manasilavunnud,MALAYALAM
aval,MALAYALAM
freezer,ENGLISH
l,ENGLISH
kudughuvalle,OTHER
.,SYM
Im,ENGLISH
From,ENGLISH
Manju,NAME
Warrier,NAME
Native,ENGLISH
Kanyakumari,PLACE
.,SYM
Laletta,NAME
.,SYM
40,NUMBER
indian,ENGLISH
flag,ENGLISH
ulta,MALAYALAM
hai,OTHER
.,SYM
Jimittukal,OTHER
karanju,MALAYALAM
chaakum,MALAYALAM
athum,MALAYALAM
tripple,ENGLISH
strongil,MIXED
.,SYM
Ithano,MALAYALAM
aa,MALAYALAM
cheriya,MALAYALAM
movie,ENGLISH
pattikallae,MALAYALAM
.,SYM
Enthu,MALAYALAM
kanichalum,MALAYALAM
njangade,MALAYALAM
lalettante,MIXED
pakuthi,MALAYALAM
varumo,MALAYALAM
niyokke,MALAYALAM
.,SYM
Nalla,MALAYALAM
padam,MALAYALAM
aanu,MALAYALAM
enthinu,MALAYALAM
aanu,MALAYALAM
thallu,MALAYALAM
padam,MALAYALAM
ennu,MALAYALAM
paranyunne,MALAYALAM
nn,MALAYALAM
mathram,MALAYALAM
ariyillanalla,MALAYALAM
degrading,ENGLISH
ind,MALAYALAM
.,SYM
Give,ENGLISH
good,ENGLISH
reason,ENGLISH
aah,MALAYALAM
dialogue,ENGLISH
Parayumbol,MALAYALAM
sidil,MIXED
nilkkunnath,MALAYALAM
prithvirajalla,MIXED
.,SYM
Happy,ENGLISH
b,ENGLISH
dy,ENGLISH
ikka,NAME
malappuram,PLACE
ikka,NAME
fans,ENGLISH
like,ENGLISH
adikk,MALAYALAM
.,SYM
Our,ENGLISH
Mammootty,NAME
BOLLYWOOD,ENGLISH
Fans,ENGLISH
Like,ENGLISH
kardho,OTHER
yaar,OTHER
.,SYM
Where,ENGLISH
Raju,NAME
ettan,NAME
Angeru,MALAYALAM
illandu,MALAYALAM
enth,MALAYALAM
padam,MALAYALAM
.,SYM
Kozhikode,PLACE
model,ENGLISH
school,ENGLISH
innum,MALAYALAM
marikkaatha,MALAYALAM
vikaaramaanu,MALAYALAM
geevithathil,MALAYALAM
.,SYM
ethinu,MALAYALAM
okkae,MALAYALAM
dislikes,ENGLISH
adicha,MALAYALAM
chila,MALAYALAM
prajanda,MALAYALAM
kunju,MALAYALAM
ghalodu,MALAYALAM
enikku,MALAYALAM
etrae,MALAYALAM
parayan,MALAYALAM
ullu,MALAYALAM
odada,MALAYALAM
pullae,MALAYALAM
kandam,MALAYALAM
vazhi,MALAYALAM
Uluppundo,MALAYALAM
ninakku,MALAYALAM
okkae,MALAYALAM
.,SYM
Nalla,MALAYALAM
comedy,ENGLISH
movie,ENGLISH
aanenn,MALAYALAM
thonnunnukatta,OTHER
waiting,ENGLISH
smiling,OTHER
face,OTHER
open,OTHER
hands,OTHER
.,SYM
Can,ENGLISH
yaman,OTHER
ne,MALAYALAM
orma,MALAYALAM
vannath,MALAYALAM
enik,MALAYALAM
maathraamaano,MALAYALAM
.,SYM
WowwwwBEST,OTHER
OF,ENGLISH
LUCK,ENGLISH
LAUNCH,ENGLISH
IN,ENGLISH
KANNADA,OTHER
ALSO,ENGLISH
KICCHA,OTHER
SUDEEP,NAME
FANS,ENGLISH
.,SYM
Prithvi,NAME
massaa,MIXED
Ettan,NAME
maranamass,MIXED
Lucifer,OTHER
thakarkumm,MALAYALAM
parishauda,MALAYALAM
annee,MALAYALAM
poyi,MALAYALAM
njan,MALAYALAM
cinema,ENGLISH
kannom,MALAYALAM
.,SYM
Trending,ENGLISH
1,NUMBER
mamangam,OTHER
mammookka,NAME
.,SYM
Myru,MALAYALAM
ennu,MALAYALAM
relese,ENGLISH
ayit,MALAYALAM
show,ENGLISH
polum,MALAYALAM
nadathit,MALAYALAM
ila,MALAYALAM
aalilanjit,MALAYALAM
ikkane,MIXED
arkum,MALAYALAM
vende,MALAYALAM
.,SYM
Eid,ENGLISH
Mubarak,ENGLISH
mammookka,NAME
gangster,ENGLISH
movie,ENGLISH
song,ENGLISH
status,ENGLISH
video,ENGLISH
.,SYM
Padam,MALAYALAM
pottiyalum,MALAYALAM
first,ENGLISH
day,MALAYALAM
collection,MALAYALAM
record,ENGLISH
urappaaaaaa,MALAYALAM
Lalettan,NAME
ki,OTHER
Jai,OTHER
Rajettan,NAME
kii,OTHER
Jai,OTHER
.,SYM
ICHAYAN,NAME
DIE,ENGLISH
HARD,ENGLISH
FANZZ,ENGLISH
LIKE,ENGLISH
ADIKK,MALAYALAM
KALKI,MALAYALAM
KATTA,MALAYALAM
WAITING,ENGLISH
.,SYM
Kore,MALAYALAM
nalk,MALAYALAM
sesha,MALAYALAM
lalu,NAME
alexine,MIXED
kandalloo,MALAYALAM
.,SYM
Trailer,ENGLISH
thanne,MALAYALAM
lag,ENGLISH
annallo,MALAYALAM
.,SYM
ennum,MALAYALAM
ravile,MALAYALAM
trailer,ENGLISH
kaanan,MALAYALAM
vendi,MALAYALAM
ezhunelkkunnavr,MALAYALAM
ivde,MALAYALAM
.,SYM
THE,ENGLISH
COMPLETE,ENGLISH
ACTOR,ENGLISH
PATHMABHOOSHAN,ENGLISH
MOHANLAL,NAME
Lucifer,OTHER
.,SYM
Madhuraraja,NAME
1,NUMBER
hour,ENGLISH
40,NUMBER
k,OTHER
likes,ENGLISH
Lucifer,OTHER
1,NUMBER
min,ENGLISH
40,NUMBER
k,OTHER
likes,ENGLISH
.,SYM
Suraj,NAME
vere,MALAYALAM
level,ENGLISH
soubin,NAME
ithu,MALAYALAM
thakarkkum,MALAYALAM
.,SYM
Waiting,ENGLISH
mammookkas,MIXED
madura,PLACE
raja,NAME
katta,MALAYALAM
lalettan,NAME
fan,ENGLISH
.,SYM
Machan,MALAYALAM
pandey,MALAYALAM
pwoli,MALAYALAM
aanenn,MALAYALAM
boni,NAME
parayan,MALAYALAM
paranju,MALAYALAM
smiling,OTHER
face,OTHER
hearts,OTHER
.,SYM
Lucifer3,OTHER
hrs,ENGLISH
200k,NUMBER
likes,ENGLISH
Mamangam21,OTHER
hrs,ENGLISH
180k,NUMBER
likes,ENGLISH
.,SYM
Like,ENGLISH
ethra,MALAYALAM
aayanne,MALAYALAM
idakke,MALAYALAM
idakke,MALAYALAM
vannu,MALAYALAM
nokkunathe,MALAYALAM
njan,MALAYALAM
mathramano,MALAYALAM
.,SYM
Trailer,ENGLISH
kollam,MALAYALAM
Tovinos,MIXED
dilog,ENGLISH
delivery,ENGLISH
.,SYM
Trailer,ENGLISH
last,ENGLISH
seconds,ENGLISH
kandu,MALAYALAM
romancham,MALAYALAM
vanavar,MALAYALAM
like,ENGLISH
adike,MALAYALAM
.,SYM
Njan,MALAYALAM
oru,MALAYALAM
bangali,OTHER
aanu,MALAYALAM
Malayalam,MALAYALAM
theriyale,MALAYALAM
aanalum,MALAYALAM
trailer,ENGLISH
romba,OTHER
super,ENGLISH
aayirukk,MALAYALAM
.,SYM
4k,NUMBER
dislikes,ENGLISH
Kallayi,MALAYALAM
Khureshi,OTHER
Abraam,OTHER
fans,ENGLISH
50,NUMBER
.,SYM
Uffaa,OTHER
last,ENGLISH
scenile,MIXED
look,ENGLISH
oru,MALAYALAM
rakshim,MALAYALAM
illattapwoli,MALAYALAM
.,SYM
Kalippe,MALAYALAM
katta,MALAYALAM
lalettan,NAME
fan,ENGLISH
.,SYM
Ee,MALAYALAM
cinema,ENGLISH
kand,MALAYALAM
kazhinj,MALAYALAM
ithinte,MALAYALAM
second,ENGLISH
part,ENGLISH
aagrahikunavar,MALAYALAM
like,ENGLISH
comment,ENGLISH
.,SYM
Ikka,NAME
polichu,MALAYALAM
tto,MALAYALAM
Ikka,NAME
fans,ENGLISH
like,ENGLISH
.,SYM
mammootty,NAME
fanse,MIXED
nde,MALAYALAM
vijayasamsakal,MALAYALAM
jayeettan,NAME
masss,ENGLISH
kolammaaassssssssssssss,OTHER
.,SYM
Yentha,MALAYALAM
samayam,MALAYALAM
ngatt,MALAYALAM
ponillalloo,MALAYALAM
laalettaa,NAME
.,SYM
Tamilnadu,OTHER
Mamuka,NAME
fans,ENGLISH
hit,ENGLISH
like,ENGLISH
heare,OTHER
.,SYM
ikka,NAME
oru,MALAYALAM
raksha,MALAYALAM
illa,MALAYALAM
super,ENGLISH
waiting,ENGLISH
.,SYM
218,NUMBER
220,NUMBER
mala,MALAYALAM
kittan,MALAYALAM
avane,MALAYALAM
kondu,MALAYALAM
nalla,MALAYALAM
koozha,MALAYALAM
chakka,MALAYALAM
theetichal,MALAYALAM
mathi,MALAYALAM
IDI,MALAYALAM
movie,ENGLISH
.,SYM
Oru,MALAYALAM
rakshayum,MALAYALAM
illa,MALAYALAM
adhi,MALAYALAM
gambeeram,MALAYALAM
ennu,MALAYALAM
parajal,MALAYALAM
idhanu,MALAYALAM
namichu,MALAYALAM
.,SYM
Njn,SYM
oru,MALAYALAM
katta,MALAYALAM
Ettan,MALAYALAM
fan,NAME
aanu,MALAYALAM
Ikka,NAME
pwolichuAll,OTHER
best,ENGLISH
ettan,NAME
fan,ENGLISH
.,SYM
Dislike,ENGLISH
kunnamare,MALAYALAM
olupundel,MALAYALAM
poi,MALAYALAM
kettithugi,MALAYALAM
chavda,MALAYALAM
pannikale,MALAYALAM
.,SYM
Vivek,NAME
obreoi,OTHER
sound,ENGLISH
nalla,MALAYALAM
paraichaya,MALAYALAM
arudey,MALAYALAM
sounda,MIXED
aryo,MALAYALAM
arkengilum,MALAYALAM
.,SYM
Malayala,MALAYALAM
cinemaye,MIXED
Indian,ENGLISH
film,ENGLISH
industry,ENGLISH
il,MALAYALAM
uyarthiya,MALAYALAM
mass,ENGLISH
thriller,ENGLISH
Lucifer,OTHER
.,SYM
Eee,MALAYALAM
padam,MALAYALAM
hit,ENGLISH
aavum,MALAYALAM
ennullavar,MALAYALAM
lyk,ENGLISH
adi,MALAYALAM
.,SYM
Ee,MALAYALAM
movie,ENGLISH
aduppichu,MALAYALAM
pinnem,MALAYALAM
kandavar,MALAYALAM
like,ENGLISH
.,SYM
Madhura,PLACE
raja,NAME
theater,ENGLISH
poyi,MALAYALAM
kandavar,MALAYALAM
like,ENGLISH
adiche,MALAYALAM
.,SYM
Ivanittoru,MALAYALAM
poosha,MALAYALAM
angu,MALAYALAM
pooshiyalo,MALAYALAM
Ittichan,NAME
poli,MALAYALAM
kidu,MALAYALAM
.,SYM
28k,NUMBER
dislike,ENGLISH
okke,MALAYALAM
pullaadaa,MALAYALAM
pull,MALAYALAM
.,SYM
padicha,MALAYALAM
kallana,MALAYALAM
Like,ENGLISH
adi,MALAYALAM
makkale,MALAYALAM
Frst,ENGLISH
time,ENGLISH
views,ENGLISH
kandarvar,MALAYALAM
alem,MALAYALAM
like,ENGLISH
dislike,ENGLISH
Like,ENGLISH
viws,ENGLISH
.,SYM
Mega,ENGLISH
Maha,MALAYALAM
Mamangam,OTHER
Indian,ENGLISH
Cinema,ENGLISH
Proud,ENGLISH
Mammookka,NAME
.,SYM
Moopar,MALAYALAM
ottakka,MALAYALAM
vannad,MALAYALAM
ottak,MALAYALAM
thanne,PLACE
kond,MALAYALAM
povum,MALAYALAM
Raja,NAME
.,SYM
Trillernu,MIXED
vandi,MALAYALAM
wait,ENGLISH
cheydhadh,MALAYALAM
njan,MALAYALAM
maathramaanno,MALAYALAM
.,SYM
Mammooka,NAME
pwoli,MALAYALAM
Mamanga,OTHER
ulsavam,MALAYALAM
aayirikkum,MALAYALAM
Nov,ENGLISH
21nu,NUMBER
Katta,MALAYALAM
waiting,ENGLISH
.,SYM
Padam,MALAYALAM
kandathinte,MALAYALAM
shesham,MALAYALAM
trailer,ENGLISH
kannunna,MALAYALAM
ethra,MALAYALAM
perude,MALAYALAM
onne,MALAYALAM
like,ENGLISH
adiche,MALAYALAM
.,SYM
Ettan,NAME
ee,MALAYALAM
onam,MALAYALAM
angu,MALAYALAM
eduthu,MALAYALAM
makkale,MALAYALAM
double,ENGLISH
exclamation,ENGLISH
mark,ENGLISH
double,ENGLISH
exclamation,ENGLISH
mark,ENGLISH
.,SYM
soubin,NAME
fans,ENGLISH
like,ENGLISH
adi,MALAYALAM
makkale,MALAYALAM
.,SYM
Ufff,OTHER
poli,MALAYALAM
chekkan,MALAYALAM
kidukki,MALAYALAM
Hbd,ENGLISH
ikka,NAME
.,SYM
Varav,MALAYALAM
kandit,MALAYALAM
padam,MALAYALAM
8,NUMBER
nilayil,MALAYALAM
pottunna,MALAYALAM
thonnane,MALAYALAM
.,SYM
Madhuraraja,NAME
trailer,ENGLISH
Kand,MALAYALAM
ivide,MALAYALAM
vannanvar,MALAYALAM
likkeee,ENGLISH
.,SYM
Njn,MALAYALAM
pru,OTHER
lalettan,NAME
fan,ENGLISH
ahn,MALAYALAM
eee,MALAYALAM
trailer,ENGLISH
mass,ENGLISH
ahn,MALAYALAM
padam,MALAYALAM
polikkum,MALAYALAM
.,SYM
Valiya,MALAYALAM
pratheesha,MALAYALAM
illa,MALAYALAM
nalla,MALAYALAM
entertainment,ENGLISH
aayirikkum,MALAYALAM
.,SYM
Dislike,ENGLISH
adikkunna,MALAYALAM
kazhuthakalude,MALAYALAM
mukhath,MALAYALAM
adikkunnavar,MALAYALAM
like,ENGLISH
.,SYM
Adipoli,MALAYALAM
Pakshe,MALAYALAM
oru,MALAYALAM
sankadam,MALAYALAM
ithinte,MALAYALAM
thirakatha,MALAYALAM
undakkan,MALAYALAM
vendi,MALAYALAM
12,NUMBER
varshakalam,MALAYALAM
parishramicha,MALAYALAM
vyakthik,MALAYALAM
title,ENGLISH
credit,ENGLISH
kodukathathil,MALAYALAM
mathrama,MALAYALAM
.,SYM
speechless,ENGLISH
zippermouth,OTHER
face,OTHER
ikkaaa,OTHER
.,SYM
Raja,NAME
sollunathu,OTHER
mattuthaam,OTHER
seyyvaa,OTHER
seyyunnath,OTHER
mattum,OTHER
thaa,OTHER
solvaa,OTHER
.,SYM
Im,OTHER
Prithiviraj,NAME
fan,ENGLISH
tamilnadu,PLACE
Love,ENGLISH
.,SYM
mohanlal,NAME
sir,NAME
look,ENGLISH
kiddo,OTHER
.,SYM
Kandathil,MALAYALAM
vech,MALAYALAM
mungiya,MALAYALAM
pdam,MALAYALAM
Rating,ENGLISH
115,NUMBER
.,SYM
Ente,MALAYALAM
ponnanna,MALAYALAM
Ente,MALAYALAM
jeevane,MALAYALAM
Lalettaaaaaa,NAME
Ummaaaah,OTHER
.,SYM
Super,ENGLISH
trailer,ENGLISH
ikka,MALAYALAM
enth,MALAYALAM
look,ENGLISH
aahnn,OTHER
.,SYM
Toviii,NAME
IChayan,MALAYALAM
powlii,MALAYALAM
Oru,MALAYALAM
Kattaa,MALAYALAM
Tovino,NAME
Fan,ENGLISH
sign,ENGLISH
horns,ENGLISH
.,SYM
Arokke,MALAYALAM
nthokke,MALAYALAM
paranjalum,MALAYALAM
ikka,MALAYALAM
njngade,MALAYALAM
swanthon,MALAYALAM
njngalk,MALAYALAM
100,NUMBER
kodeem,OTHER
200,NUMBER
kodeem,OTHER
onm,OTHER
vnda,MALAYALAM
.,SYM
Nangade,MALAYALAM
ikka,MALAYALAM
polikum,MALAYALAM
.,SYM
Jayyetta,NAME
katta,MALAYALAM
mass,ENGLISH
thrilling,ENGLISH
experience,ENGLISH
katta,MALAYALAM
waiting,ENGLISH
along,ENGLISH
mamaankamjayettan,OTHER
fans,ENGLISH
ADI,MALAYALAM
likemammookka,MIXED
.,SYM
mammookka,MIXED
ennum,MALAYALAM
mega,ENGLISH
star,ENGLISH
thanne,MALAYALAM
.,SYM
Entha,MALAYALAM
trailer,ENGLISH
oru,MALAYALAM
rakshayum,MALAYALAM
illa,MALAYALAM
kidu,MALAYALAM
item,ENGLISH
.,SYM
Nalla,MALAYALAM
assal,MALAYALAM
moonjjal,MALAYALAM
thank,ENGLISH
lola,MALAYALAM
.,SYM
Avuudeiiyee,MALAYALAM
eth,MALAYALAM
pollikkum,MALAYALAM
ennu,MALAYALAM
urappullavar,MALAYALAM
adi,MALAYALAM
likeee,OTHER
.,SYM
Final,ENGLISH
air,ENGLISH
punch,ENGLISH
.,SYM
Ettan,MALAYALAM
poliyanu,MALAYALAM
muthanusuparanu,OTHER
lalaettan,NAME
lalettan,MIXED
changinakath,MALAYALAM
lalettan,MIXED
.,SYM
Pls,OTHER
dub,ENGLISH
also,ENGLISH
kannada,OTHER
language,OTHER
.,SYM
Dislike,ENGLISH
cheyta,MALAYALAM
ella,MALAYALAM
nayinta,MALAYALAM
makalkum,MALAYALAM
namskaram,MALAYALAM
.,SYM
141,NUMBER
indian,ENGLISH
flags,ENGLISH
ulta,MALAYALAM
kyu,OTHER
hey,ENGLISH
.,SYM
Padam,MALAYALAM
vere,MALAYALAM
level,ENGLISH
feel,ENGLISH
tharunnu,MALAYALAM
ee,MALAYALAM
trailer,ENGLISH
.,SYM
best,ENGLISH
actor,ENGLISH
movie,ENGLISH
orma,MALAYALAM
vannavarundo,MALAYALAM
ivide,MALAYALAM
.,SYM
Kanum,MALAYALAM
munpe,MALAYALAM
dislike,ENGLISH
adicha,MALAYALAM
aa,MALAYALAM
mahanmarude,MALAYALAM
manasu,MALAYALAM
aarum,MALAYALAM
kanathe,MALAYALAM
pokaruthu,MALAYALAM
.,SYM
Padathinte,MALAYALAM
elaa,MALAYALAM
sathum,MALAYALAM
adagiya,MALAYALAM
trailervere,MIXED
vallathum,MALAYALAM
undaayaq,OTHER
mathyaayrnnuu,MALAYALAM
.,SYM
Ettan,MALAYALAM
pwoli,MALAYALAM
Engane,MALAYALAM
abinayikunnu,MALAYALAM
ethra,MALAYALAM
cute,ENGLISH
ayyitte,MALAYALAM
.,SYM
Sshooo,OTHER
njan,MALAYALAM
munpe,MALAYALAM
itta,MALAYALAM
comment,ENGLISH
evde,MALAYALAM
poi,MALAYALAM
.,SYM
Ithaanu,MALAYALAM
oru,MALAYALAM
katta,MALAYALAM
aarathakante,MALAYALAM
cinema,ENGLISH
.,SYM
Dec,ENGLISH
14,NUMBER
poraamm,MALAYALAM
kodde,MALAYALAM
kerre,MALAYALAM
makaallle,MALAYALAM
.,SYM
Pwolichuoru,MALAYALAM
expectationum,MIXED
illathondu,MALAYALAM
ithu,MALAYALAM
kandu,MALAYALAM
kannu,MALAYALAM
thallipoyino,MALAYALAM
reksha,MALAYALAM
kidukkachi,MALAYALAM
.,SYM
Oru,MALAYALAM
ADAR,MALAYALAM
Trailer,ENGLISH
Ikkante,MALAYALAM
look,ENGLISH
polichu,MALAYALAM
.,SYM
Ente,MALAYALAM
ponno,MALAYALAM
marana,MALAYALAM
mass,ENGLISH
ethu,MALAYALAM
polikum,MALAYALAM
.,SYM
Eee,MALAYALAM
padam,MALAYALAM
super,ENGLISH
hit,ENGLISH
aavumennullavar,MALAYALAM
adi,MALAYALAM
lyk,ENGLISH
.,SYM
Mammookka,MIXED
fans,ENGLISH
ente,MALAYALAM
channel,ENGLISH
onnu,MALAYALAM
nokkeechu,MALAYALAM
poone,MALAYALAM
Veruthe,MALAYALAM
aakillaaa,MALAYALAM
.,SYM
10,NUMBER
million,ENGLISH
aakum,MALAYALAM
ennurappullavar,MALAYALAM
like,ENGLISH
adikkuka,MALAYALAM
.,SYM
Love,ENGLISH
u,ENGLISH
ikka,MALAYALAM
u,ENGLISH
legend,ENGLISH
proud,ENGLISH
ikka,MALAYALAM
fan,ENGLISH
Kiddalan,MALAYALAM
trailer,ENGLISH
starstruck,ENGLISH
starstruck,ENGLISH
.,SYM
Views,ENGLISH
hang,ENGLISH
aayenn,MALAYALAM
thonnunnu,MALAYALAM
kure,MALAYALAM
neram,MALAYALAM
aayallo,MALAYALAM
462,NUMBER
k,ENGLISH
aayi,MALAYALAM
nikkunnu,MALAYALAM
50k,NUMBER
indarnna,MALAYALAM
like,ENGLISH
85,NUMBER
k,ENGLISH
aayi,MALAYALAM
.,SYM
Iniyum,MALAYALAM
Antonyude,NAME
100,NUMBER
.,SYM
Poli,MALAYALAM
trailer,ENGLISH
waiting,ENGLISH
april12th,OTHER
trailer,ENGLISH
inganeyanengil,MALAYALAM
cinemayude,MIXED
karyam,MALAYALAM
parayano,MALAYALAM
.,SYM
Mass,ENGLISH
alla,MALAYALAM
maranamass,MIXED
alle,MALAYALAM
kollamass,MIXED
anu,MALAYALAM
lalettan,MIXED
.,SYM
192k,NUMBER
views,ENGLISH
189k,NUMBER
likes,ENGLISH
18k,NUMBER
dislikes,ENGLISH
Me,ENGLISH
mean,ENGLISH
youtube,ENGLISH
.,SYM
Kidukachi,MALAYALAM
ene,MALAYALAM
parja,MALAYALAM
pora,MALAYALAM
athukum,OTHER
mele,OTHER
tovi,NAME
ichaya,OTHER
starstruck,ENGLISH
starstruck,ENGLISH
.,SYM
An,ENGLISH
Suriya,NAME
fan,ENGLISH
watching,ENGLISH
Mohanlal,NAME
kaapaan,OTHER
vera,MALAYALAM
level,ENGLISH
teaser,ENGLISH
.,SYM
Film,ENGLISH
kandit,MALAYALAM
ee,MALAYALAM
trailer,ENGLISH
veendum,MALAYALAM
kaanunavar,MALAYALAM
like,ENGLISH
.,SYM
Entammo,MALAYALAM
Kidu,MALAYALAM
item,ENGLISH
Oru,MALAYALAM
rakshem,MALAYALAM
illa,MALAYALAM
.,SYM
mammokka,MIXED
kalakki,MALAYALAM
mone,MALAYALAM
ine,MALAYALAM
kanan,MALAYALAM
kidakunnath,MALAYALAM
kandu,MALAYALAM
ariyanam,MALAYALAM
mone,MALAYALAM
.,SYM
Enthonnedey,MALAYALAM
nalla,MALAYALAM
padathinu,MALAYALAM
arayalum,MALAYALAM
support,ENGLISH
kodukkuka,MALAYALAM
dislike,ENGLISH
koduthittu,MALAYALAM
orale,MALAYALAM
padam,MALAYALAM
mathramalla,MALAYALAM
athil,MALAYALAM
pravarthichavarude,MALAYALAM
kashtapadum,MALAYALAM
viyarppumanu,MALAYALAM
support,ENGLISH
.,SYM
YouTube,ENGLISH
hang,ENGLISH
aay,MALAYALAM
pandaram,MALAYALAM
eee,MALAYALAM
pull,MALAYALAM
load,ENGLISH
avanilllaaaaooooy,MALAYALAM
.,SYM
Ijjathi,MALAYALAM
mwone,MALAYALAM
keduu,MALAYALAM
Rajevetan,NAME
messs,OTHER
waiting,ENGLISH
mwone,MALAYALAM
Dislike,ENGLISH
adicha,MALAYALAM
guhan,OTHER
fens,OTHER
angot,MALAYALAM
mari,MALAYALAM
nin,MALAYALAM
valich,MALAYALAM
ooombiko,MALAYALAM
.,SYM
bgm,ENGLISH
kelkmbol,MALAYALAM
KGF,OTHER
nde,MALAYALAM
pole,MALAYALAM
ind,MALAYALAM
.,SYM
Raja,NAME
Alla,MALAYALAM
devil,ENGLISH
devil,ENGLISH
king,ENGLISH
LUCIFER,ENGLISH
.,SYM
Raju,NAME
ettan,MALAYALAM
vere,MALAYALAM
level,ENGLISH
trailer,ENGLISH
.,SYM
600,NUMBER
pm,OTHER
manidey,OTHER
teaser,ENGLISH
kand,MALAYALAM
erangi,MALAYALAM
ethinde,MALAYALAM
comments,ENGLISH
nokkan,MALAYALAM
vannavar,MALAYALAM
undo,MALAYALAM
.,
Trailer,ENGLISH
ennoke,MALAYALAM
paranja,MALAYALAM
ethanu,MALAYALAM
ente,MALAYALAM
ponn,MALAYALAM
hari,
anna,MALAYALAM
ethonn,MALAYALAM
onn,MALAYALAM
eduth,MALAYALAM
kaanu,MALAYALAM
.,
Evideyokkeyo,MALAYALAM
oru,MALAYALAM
Kasaba,
Idi,MALAYALAM
feel,ENGLISH
.,
Last,ENGLISH
Title,ENGLISH
Bgm,ENGLISH
Kola,MALAYALAM
Masss,ENGLISH
.,SYM
Njan,MALAYALAM
oru,MALAYALAM
katta,MALAYALAM
ettan,MALAYALAM
fan,ENGLISH
Annu,MALAYALAM
enkilumithu,MALAYALAM
polikum,MALAYALAM
.,SYM
10,NUMBER
million,ENGLISH
views,ENGLISH
adikkumenn,MALAYALAM
parayunavar,MALAYALAM
like,ENGLISH
adikku,MALAYALAM
.,SYM
Raja,NAME
sollurathu,OTHER
dan,OTHER
saivaan,OTHER
sairathu,OTHER
daan,OTHER
solluvon,OTHER
.,SYM
spr,ENGLISH
lalettan,MIXED
rajuttan,MIXED
.,SYM
Onnnum,MALAYALAM
parayanilla,MALAYALAM
Ee,MALAYALAM
onam,MALAYALAM
ettan,MALAYALAM
ingeduthu,MALAYALAM
makkale,MALAYALAM
.,SYM
Enna,MALAYALAM
pine,MALAYALAM
itu,MALAYALAM
oru,MALAYALAM
series,ENGLISH
aki,MALAYALAM
Netflixil,MIXED
idan,MALAYALAM
padilekanditu,MALAYALAM
ate,MALAYALAM
polind,MALAYALAM
.,SYM
Malayalam,MALAYALAM
cenimakall,MIXED
vere,MALAYALAM
talattilekku,MALAYALAM
ettiyrikkn,MALAYALAM
uuugambeerammm,MALAYALAM
.,SYM
Ithinu,MALAYALAM
dislike,ENGLISH
cheythathu,MALAYALAM
maoistukalum,OTHER
lalettan,MIXED
fansum,MIXED
arikum,MALAYALAM
.,SYM
NJANUM,MALAYALAM
ENTTE,MALAYALAM
KALI,MALAYALAM
KARUM,MALAYALAM
VERUM,MALAYALAM
STRONG,ENGLISH
ELA,MALAYALAM
TRIPPIL,ENGLISH
STRONG,ENGLISH
IKKA,MALAYALAM
FANS,ENGLISH
LIKE,ENGLISH
ADIK,MALAYALAM
23STRONG,OTHER
IKKA,MALAYALAM
.,SYM
teaser,ENGLISH
kandappol,MALAYALAM
katta,MALAYALAM
valippanu,MALAYALAM
ennu,MALAYALAM
thonni,MALAYALAM
.,SYM
Ente,MALAYALAM
ikka,MALAYALAM
ningale,MALAYALAM
vellan,MALAYALAM
oru,MALAYALAM
lalapanum,OTHER
pattula,MALAYALAM
.,SYM
Wowwwwww,ENGLISH
enta,MALAYALAM
mammokkkaaaa,MIXED
romanjam,MALAYALAM
ennu,MALAYALAM
paranjau,MALAYALAM
kettu,MALAYALAM
ullu,MALAYALAM
ippol,MALAYALAM
anabavichuuu,MALAYALAM
.,SYM
The,ENGLISH
legendwait,ENGLISH
cheyyaan,MALAYALAM
vayya,MALAYALAM
smiling,ENGLISH
face,ENGLISH
hearts,ENGLISH
Njan,MALAYALAM
pooyi,MALAYALAM
Nara,MALAYALAM
simham,MALAYALAM
kaanatte,MALAYALAM
cheriyoru,MALAYALAM
samaadaanam,MALAYALAM
rolling,ENGLISH
floor,ENGLISH
laughing,ENGLISH
rolling,ENGLISH
floor,ENGLISH
laughing,ENGLISH
.,SYM
Sunny,NAME
chechi,MALAYALAM
fans,ENGLISH
evide,MALAYALAM
like,ENGLISH
adichu,MALAYALAM
power,ENGLISH
kaniku,MALAYALAM
rolling,ENGLISH
floor,ENGLISH
laughing,ENGLISH
rolling,ENGLISH
floor,ENGLISH
laughing,ENGLISH
.,SYM
Padam,MALAYALAM
kandavar,MALAYALAM
like,ENGLISH
adichitte,MALAYALAM
podee,MALAYALAM
.,SYM
Kali,MALAYALAM
brazilumlalettan,OTHER
Argentina,OTHER
mammookkayum,MIXED
thammila,MALAYALAM
Thee,MALAYALAM
paarum,MALAYALAM
Welcome,ENGLISH
mammookka,MIXED
.,SYM
Pulimuruganile,OTHER
pole,MALAYALAM
Climax,ENGLISH
il,MALAYALAM
nala,MALAYALAM
kidukachi,MALAYALAM
fight,ENGLISH
und,MALAYALAM
en,MALAYALAM
urapa,MALAYALAM
.,SYM
Asif,NAME
