Word,Tag
April,ENGLISH
12,NUMBER
Madhura,PLACE
raja,NAME
day,ENGLISH
.,SYM
Lucifer,OTHER
Cinema,ENGLISH
Kandittu,MALAYALAM
Vannavar,MALAYALAM
ArokkeyunduNice,OTHER
Movie,ENGLISH
Claimax,ENGLISH
Vere,MALAYALAM
Level,ENGLISH
.,SYM
Lucifer,OTHER
rajaudea,MIXED
appan,NAME
ayyi,MALAYALAM
varum,MALAYALAM
ennu,MALAYALAM
thoonunavar,MALAYALAM
like,ENGLISH
adeee,MALAYALAM
.,SYM
Dislike,ENGLISH
adikkan,MALAYALAM
vanna,MALAYALAM
aattan,NAME
paansinu,MIXED
naduviral,MALAYALAM
naduviral,MALAYALAM
.,SYM
Buildup,ENGLISH
mathrum,MALAYALAM
avaruthu,MALAYALAM
Padam,MALAYALAM
super,ENGLISH
aya,MALAYALAM
mathiyayirunnubros,OTHER
.,SYM
Oru,MALAYALAM
reksheyum,MALAYALAM
illa,MALAYALAM
kandittu,MALAYALAM
oru,MALAYALAM
tamil,OTHER
padam,MALAYALAM
feelings,ENGLISH
.,SYM
Njaan,MALAYALAM
mammoka,NAME
faan,ENGLISH
aayi,MALAYALAM
laletta,NAME
aaa,MALAYALAM
pazhashirajayum,OTHER
chathiyan,OTHER
chanduvum,OTHER
oke,MALAYALAM
onnu,MALAYALAM
poyi,MALAYALAM
kaanu,MALAYALAM
.,SYM
Dislike,ENGLISH
count,ENGLISH
kootan,MALAYALAM
budhimuttuna,MALAYALAM
chila,MALAYALAM
aalukal,MALAYALAM
.,SYM
Trailer,ENGLISH
kandavar,MALAYALAM
thanne,MALAYALAM
veendum,MALAYALAM
kure,MALAYALAM
kande,MALAYALAM
treding,ENGLISH
il,MALAYALAM
nilanirthan,MALAYALAM
sremikunnuennal,MALAYALAM
views,ENGLISH
keyarunnum,MALAYALAM
ellaetheppo,MALAYALAM
madhuraraja,NAME
kke,MALAYALAM
kittiya,MALAYALAM
views,ENGLISH
polum,MALAYALAM
ella,MALAYALAM
.,SYM
Last,ENGLISH
oru,MALAYALAM
palli,MALAYALAM
kaanikkunnille,MALAYALAM
athu,MALAYALAM
eetha,MALAYALAM
place,ENGLISH
.,SYM
Waiting,ENGLISH
8,NUMBER
.,SYM
Rahumanaaa,MIXED
ne,MALAYALAM
polikkadaaa,MALAYALAM
My,ENGLISH
dear,ENGLISH
class,ENGLISH
mate,ENGLISH
smiling,OTHER
face,OTHER
hearts,OTHER
.,SYM
Any,ENGLISH
Malayalam,MALAYALAM
people,ENGLISH
like,ENGLISH
hit,ENGLISH
.,SYM
Superb,ENGLISH
movie,ENGLISH
.,SYM
Kalakki,MALAYALAM
ithu,MALAYALAM
box,ENGLISH
ofice,ENGLISH
aaghosham,MALAYALAM
aayirikkum,MALAYALAM
.,SYM
15,NUMBER
sec,ENGLISH
Ho,MALAYALAM
Romanchification,MIXED
Ikka,NAME
pattu,MALAYALAM
padi,MALAYALAM
thimirkkum,MALAYALAM
.,SYM
Just,ENGLISH
30,NUMBER
minutes,ENGLISH
150,NUMBER
k,ENGLISH
viewers,ENGLISH
raja,NAME
ezayalattupollumilla,MALAYALAM
.,SYM
ee,MALAYALAM
video,ENGLISH
onnu,MALAYALAM
kandu,MALAYALAM
support,ENGLISH
chaiuka,MALAYALAM
.,SYM
Ente,MALAYALAM
ponno,MALAYALAM
ah,MALAYALAM
sound,ENGLISH
smiling,OTHER
face,OTHER
hearts,OTHER
smiling,OTHER
face,OTHER
hearts,OTHER
poli,OTHER
poli,OTHER
sign,OTHER
horns,OTHER
.,SYM
Ambo,MALAYALAM
ethele,MALAYALAM
mamootede,MIXED
lookene,MIXED
vadakan,MALAYALAM
veeraghadha,MALAYALAM
poleyille,MALAYALAM
.,SYM
Thirunathe,OTHER
vullym,OTHER
ninda,OTHER
jappan,PLACE
sema,OTHER
payangarama,OTHER
yosikiringa,OTHER
.,SYM
Chilapo,MALAYALAM
Tovino,NAME
nu,MALAYALAM
Superstar,ENGLISH
Pathavi,MALAYALAM
Nedi,MALAYALAM
kodukaan,MALAYALAM
pokunna,MALAYALAM
chithram,MALAYALAM
.,SYM
Padam,MALAYALAM
motham,MALAYALAM
twistukal,MIXED
aayirikkumennathil,MALAYALAM
samshayamilla,MALAYALAM
.,SYM
Lalettaaa,NAME
pwolich,MALAYALAM
Ntammow,MALAYALAM
Katta,MALAYALAM
waiting,ENGLISH
Lalettaaaaaaaaa,NAME
.,SYM
Padam,MALAYALAM
kidu,MALAYALAM
mooneee,MALAYALAM
kaanan,MALAYALAM
marakkalle,MALAYALAM
ethupole,MALAYALAM
padam,MALAYALAM
kandillegill,MALAYALAM
bad,ENGLISH
man,ENGLISH
.,SYM
Directed,ENGLISH
Prithviraj,NAME
Sukumaran,NAME
idhu,MALAYALAM
pwolikkum,MALAYALAM
.,SYM
release,ENGLISH
date,ENGLISH
maatiyowaiting,OTHER
ikka,NAME
ishtam,MALAYALAM
.,SYM
Lucifer,OTHER
um,MALAYALAM
madhura,PLACE
rajayum,NAME
block,ENGLISH
buster,ENGLISH
film,ENGLISH
avatte,MALAYALAM
.,SYM
What,ENGLISH
trailer,ENGLISH
Amazing,ENGLISH
ith,MALAYALAM
kalakkum,MALAYALAM
.,SYM
inni,MALAYALAM
kure,MALAYALAM
peru,MALAYALAM
varum,MALAYALAM
njn,MALAYALAM
lalettan,NAME
fan,ENGLISH
annuathanu,MALAYALAM
ethanu,MALAYALAM
sho,MALAYALAM
rolling,OTHER
floor,OTHER
laughing,OTHER
rolling,OTHER
floor,OTHER
laughing,OTHER
rolling,OTHER
floor,OTHER
laughing,OTHER
rolling,OTHER
floor,OTHER
laughing,OTHER
.,SYM
Mahaa,MALAYALAM
avathaaram,MALAYALAM
piravi,MALAYALAM
edukkan,MALAYALAM
ini,MALAYALAM
19,NUMBER
naal,MALAYALAM
.,SYM
Ee,MALAYALAM
teaserinu,MIXED
Amal,NAME
Paul,NAME
linte,MALAYALAM
filmum,MIXED
aayi,MALAYALAM
saamiyam,MALAYALAM
thonnunavar,MALAYALAM
like,ENGLISH
adikku,MALAYALAM
.,SYM
Njan,MALAYALAM
ikka,NAME
fan,ENGLISH
aanu,MALAYALAM
.,SYM
Oru,MALAYALAM
thavanayil,MALAYALAM
kooduthal,MALAYALAM
like,ENGLISH
adikkan,MALAYALAM
pattuo,MALAYALAM
.,SYM
Ithu,MALAYALAM
award,ENGLISH
padam,MALAYALAM
aano,MALAYALAM
full,ENGLISH
slow,ENGLISH
aanallo,MALAYALAM
.,SYM
Bgm,ENGLISH
oru,MALAYALAM
rakshaym,MALAYALAM
ilaa,MALAYALAM
Eppolm,MALAYALAM
mammokaye,MIXED
kateelalo,MALAYALAM
.,SYM
Ethena,MALAYALAM
makkalee,MALAYALAM
item,ENGLISH
ane,MALAYALAM
paranal,MALAYALAM
raja,NAME
.,SYM
Ente,MALAYALAM
ammoo,MALAYALAM
Aaa,MALAYALAM
super,ENGLISH
man,ENGLISH
punch,ENGLISH
undallo,MALAYALAM
Ijjathi,MALAYALAM
item,ENGLISH
.,SYM
My,ENGLISH
lalatta,NAME
aaaaaaàa,OTHER
IAM,ENGLISH
waiting,ENGLISH
.,SYM
Lucifer,OTHER
trailer,ENGLISH
2020,NUMBER
kanunnavar,MALAYALAM
undo,MALAYALAM
like,ENGLISH
.,SYM
Sheenam,MALAYALAM
traileree,MIXED
keleavan,MALAYALAM
ed,MALAYALAM
nirthaana,MALAYALAM
aayille,MALAYALAM
.,SYM
Pwolikum,MALAYALAM
muthee,MALAYALAM
Unda,MALAYALAM
EID,ENGLISH
MUBARAK,ENGLISH
تقبل,OTHER
الله,OTHER
منا,OTHER
ومنكم,OTHER
صالح,OTHER
الاعمال,OTHER
عيد,OTHER
مبــــــــــــــــــــارك,OTHER
IKKA,NAME
FANS,ENGLISH
LIKE,ENGLISH
ADICH,MALAYALAM
POTTIKK,MALAYALAM
.,SYM
DISLIKE,ENGLISH
ADICHAVARK,MALAYALAM
IRIKKATTEE,MALAYALAM
ORU,MALAYALAM
KUTHIRA,MALAYALAM
PAVANejjathi,MALAYALAM
ooolatharam,MALAYALAM
.,SYM
Kazhinha,MALAYALAM
8,NUMBER
kollam,MALAYALAM
mai,MALAYALAM
ee,MALAYALAM
peru,MALAYALAM
kelkunnu,MALAYALAM
5,NUMBER
kollamai,MALAYALAM
kathirippumathu,MALAYALAM
vere,MALAYALAM
levelil,MIXED
.,SYM
Thrissur,PLACE
baasha,MALAYALAM
athra,MALAYALAM
pora,MALAYALAM
ennu,MALAYALAM
trailer,ENGLISH
Kanda,MALAYALAM
ppl,ENGLISH
enikku,MALAYALAM
thonni,MALAYALAM
ningalko,MALAYALAM
.,SYM
Mass,ENGLISH
kolla,MALAYALAM
mass,ENGLISH
etra,MALAYALAM
vattam,MALAYALAM
kandu,MALAYALAM
enne,MALAYALAM
areyella,MALAYALAM
.,SYM
Kollaam,MALAYALAM
pakshe,MALAYALAM
lucifernte,OTHER
athrak,MALAYALAM
ethilla,MALAYALAM
urappaanu,MALAYALAM
.,SYM
Mammukka,NAME
yude,MALAYALAM
unda,MALAYALAM
kaaanan,MALAYALAM
wait,ENGLISH
cheyunnavar,MALAYALAM
like,ENGLISH
adikku,MALAYALAM
.,SYM
Moonu,MALAYALAM
divasam,MALAYALAM
1,NUMBER
trending,ENGLISH
youtube,ENGLISH
.,SYM
Unni,NAME
mukundante,MIXED
courier,ENGLISH
maatan,MALAYALAM
povunna,MALAYALAM
movie,ENGLISH
aarikum,MALAYALAM
mamankam,OTHER
.,SYM
Is,ENGLISH
movie,ENGLISH
se,OTHER
illuminati,OTHER
cast,ENGLISH
ko,OTHER
badaba,OTHER
dena,OTHER
h,OTHER
.,SYM
Padam,MALAYALAM
kanditte,MALAYALAM
ite,OTHER
kanan,MALAYALAM
vannavar,MALAYALAM
like,ENGLISH
poduu,OTHER
.,SYM
Anu,NAME
sithara,NAME
kaniha,NAME
menon,NAME
naayikamaar,MALAYALAM
Lovable,ENGLISH
mammookka,NAME
always,ENGLISH
KING,ENGLISH
.,SYM
Ithu,MALAYALAM
trailer,ENGLISH
pole,MALAYALAM
illa,MALAYALAM
oru,MALAYALAM
teaser,ENGLISH
Enthayalum,MALAYALAM
sambhavam,MALAYALAM
kidukki,MALAYALAM
Waiting,ENGLISH
.,SYM
Surajettante,MIXED
character,ENGLISH
kurachu,MALAYALAM
prayam,MALAYALAM
Ulla,MALAYALAM
aal,MALAYALAM
ayathu,MALAYALAM
kondu,MALAYALAM
dubbing,ENGLISH
il,MALAYALAM
nude,MALAYALAM
sredhikamayirunnu,MALAYALAM
Other,ENGLISH
ways,ENGLISH
kiduu,MALAYALAM
.,SYM
Mohanlal,NAME
n,MALAYALAM
ee,MALAYALAM
veruppikal,MALAYALAM
nirtikuude,MALAYALAM
Enth,MALAYALAM
kaaanichalum,MALAYALAM
stuthi,MALAYALAM
paadan,MALAYALAM
kure,MALAYALAM
koonathile,MALAYALAM
pans,ENGLISH
.,SYM
entammachiii,MALAYALAM
njaan,MALAYALAM
Mammoottykkaane,MIXED
kaanaan,MALAYALAM
vendi,MALAYALAM
maathramaanu,MALAYALAM
ee,MALAYALAM
trailer,ENGLISH
kandathu,MALAYALAM
.,SYM
Ithinte,MALAYALAM
munpil,MALAYALAM
raja,NAME
veezum,MALAYALAM
Release,ENGLISH
date,ENGLISH
maattikko,MALAYALAM
raja,NAME
.,SYM
likes,ENGLISH
innale,MALAYALAM
175k,NUMBER
undayirunnilla,MALAYALAM
engane,MALAYALAM
kuranjhu,MALAYALAM
.,SYM
Tovino,NAME
yil,MALAYALAM
oru,MALAYALAM
villain,ENGLISH
mannakunathu,MALAYALAM
enk,MALAYALAM
mathramano,MALAYALAM
.,SYM
Ellarum,MALAYALAM
sradhicho,MALAYALAM
ennariyilla,MALAYALAM
pakshe,MALAYALAM
enikk,MALAYALAM
ee,MALAYALAM
trailer,ENGLISH
adichappol,MALAYALAM
10,NUMBER
trailers,ENGLISH
vannu,MALAYALAM
ithokke,MALAYALAM
aarude,MALAYALAM
paniyaa,MALAYALAM
.,SYM
Mamooka,NAME
grls,ENGLISH
fans,NAME
evde,MALAYALAM
hit,ENGLISH
like,ENGLISH
.,SYM
Mammoka,NAME
polichu,MALAYALAM
Onnum,MALAYALAM
parayaanilla,MALAYALAM
The,ENGLISH
king,ENGLISH
Indian,ENGLISH
cinema,ENGLISH
Mammoka,NAME
.,SYM
Romagam,MALAYALAM
mammooka,NAME
nigale,MALAYALAM
ennum,MALAYALAM
young,ENGLISH
anna,MALAYALAM
.,SYM
Sunny,NAME
chechiyee,MIXED
kannan,MALAYALAM
vannavar,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Lucifer,OTHER
trailor,ENGLISH
85,NUMBER
pakuthi,MALAYALAM
enkilum,MALAYALAM
aavuo,MALAYALAM
.,SYM
Tovino,NAME
mass,ENGLISH
alle,MALAYALAM
eeee,MALAYALAM
filmum,MIXED
adpoli,MALAYALAM
aaakum,MALAYALAM
Oru,MALAYALAM
rakshayum,MALAYALAM
illa,MALAYALAM
tovino,NAME
mass,ENGLISH
aaam,OTHER
.,SYM
kannadadhalli,OTHER
dhayavittu,OTHER
Dub,ENGLISH
maadi,OTHER
mohan,NAME
lal,NAME
abhimani,OTHER
Karnataka,PLACE
Mohan,NAME
lal,NAME
fan,ENGLISH
Best,ENGLISH
wishes,ENGLISH
Lucifer,OTHER
team,ENGLISH
.,SYM
Mass,ENGLISH
poralag,OTHER
anu,MALAYALAM
alo,MALAYALAM
trailer,ENGLISH
um,MALAYALAM
padavumbe,OTHER
careful,ENGLISH
.,SYM
Thakarthu,MALAYALAM
Jayettaa,NAME
katta,MALAYALAM
waiting,ENGLISH
Pullu,MALAYALAM
Giri,NAME
n,OTHER
Team,ENGLISH
.,SYM
Mamangam,OTHER
Release,ENGLISH
date,ENGLISH
mattiyo,MALAYALAM
Wikipedia,ENGLISH
il,MALAYALAM
December,ENGLISH
12,NUMBER
.,SYM
Guest,ENGLISH
role,ENGLISH
aanu,MALAYALAM
athinu,MALAYALAM
eni,MALAYALAM
valiya,MALAYALAM
thallu,MALAYALAM
venda,MALAYALAM
.,SYM
Onnum,MALAYALAM
parayan,MALAYALAM
illa,MALAYALAM
polich,MALAYALAM
adakki,MALAYALAM
mammookka,NAME
.,SYM
youva,MALAYALAM
thara,MALAYALAM
nirayil,MALAYALAM
eni,MALAYALAM
yeattavum,MALAYALAM
muzhangi,MALAYALAM
keelkkunnath,MALAYALAM
tovinoyude,MIXED
Peru,MALAYALAM
aayirikkum,MALAYALAM
.,SYM
Film,ENGLISH
kanduNalla,MALAYALAM
movie,ENGLISH
aan,MALAYALAM
dharyam,MALAYALAM
ayi,MALAYALAM
book,ENGLISH
cheythoolu,MALAYALAM
smiling,OTHER
face,OTHER
open,OTHER
hands,OTHER
.,SYM
Gopisunder,NAME
pulimurukan,OTHER
eduthappozulla,MALAYALAM
music,ENGLISH
padangal,MALAYALAM
onnum,MALAYALAM
marnnittiaengu,OTHER
rajayil,MIXED
eathinilkumbazumelllam,MALAYALAM
oruikalkudui,OTHER
avatharippikunnondu,MALAYALAM
.,SYM
Trailer,ENGLISH
pwoli,MALAYALAM
25,NUMBER
.,SYM
Trailerkozhapilacinemayum,OTHER
nallatai,OTHER
vernampritvirajine,OTHER
viswasam,MALAYALAM
Anubut,OTHER
murali,NAME
gopy,MALAYALAM
story,ENGLISH
ayond,MALAYALAM
Oru,MALAYALAM
pedi,MALAYALAM
.,SYM
Video,ENGLISH
kanunnathu,MALAYALAM
munne,MALAYALAM
comments,ENGLISH
aanunokye,MALAYALAM
ath,MALAYALAM
kndple,MALAYALAM
video,ENGLISH
sPrb,OTHER
aavummnnuthonni,MALAYALAM
powli,MALAYALAM
kAtta,MALAYALAM
waiting,ENGLISH
fOr,ENGLISH
LUCIFER,OTHER
.,SYM
This,ENGLISH
movie,ENGLISH
deserve,ENGLISH
double,ENGLISH
Oscar,ENGLISH
.,SYM
Surajettane,MIXED
kndappol,MALAYALAM
ravanaprabhuvile,OTHER
varyar,NAME
ammavane,NAME
ormma,MALAYALAM
vannavarundo,MALAYALAM
.,SYM
Katta,MALAYALAM
waiting,ENGLISH
lalettaaaaa2,NAME
nd,OTHER
trending,ENGLISH
kuwait,PLACE
.,SYM
Who,ENGLISH
else,ENGLISH
mamankam,OTHER
trailer,ENGLISH
smiling,OTHER
face,OTHER
hearts,OTHER
.,SYM
Oru,MALAYALAM
rekshayum,MALAYALAM
illakatta,OTHER
waitingmathukutty,OTHER
mike,ENGLISH
kondu,MALAYALAM
maathram,MALAYALAM
alla,MALAYALAM
camera,ENGLISH
kondum,MALAYALAM
njettichu,MALAYALAM
kalanjirikkunnu,MALAYALAM
.,SYM
Black,ENGLISH
tshartil,MIXED
iruttinte,MALAYALAM
maravil,MALAYALAM
oro,MALAYALAM
scenilum,MIXED
kanunath,MALAYALAM
rajuyettanu,NAME
.,SYM
Thallu,MALAYALAM
vidunna,MALAYALAM
moopanu,MALAYALAM
pakaram,MALAYALAM
appan,NAME
Daddy,ENGLISH
girija,NAME
Peter,NAME
hein,NAME
fight,ENGLISH
parannadi,MALAYALAM
Pulikk,MALAYALAM
pakaram,MALAYALAM
patti,MALAYALAM
Pinne,MALAYALAM
mainayum,MALAYALAM
costume,ENGLISH
Anushree,NAME
.,SYM
Kgf,OTHER
movie,ENGLISH
kanda,MALAYALAM
pola,MALAYALAM
oru,MALAYALAM
feel,ENGLISH
Endhayalum,MALAYALAM
laleta,NAME
kalakki,MALAYALAM
.,SYM
Cinemakal,MIXED
koodumthorum,MALAYALAM
age,ENGLISH
kuranju,MALAYALAM
varuvanalloo,MALAYALAM
Kidu,MALAYALAM
look,ENGLISH
HBD,ENGLISH
IKKA,NAME
.,SYM
Mamangam,OTHER
marana,MALAYALAM
mass,ENGLISH
akum,MALAYALAM
allathe,MALAYALAM
pinne,MALAYALAM
.,SYM
Ithu,MALAYALAM
njangal,MALAYALAM
polichadukkum,MALAYALAM
Love,ENGLISH
latetta,NAME
.,SYM
Raja,NAME
trailer,ENGLISH
nu,MALAYALAM
oru,MALAYALAM
pulimurugan,OTHER
touch,ENGLISH
goosebumps,ENGLISH
.,SYM
Raju,NAME
ettan,NAME
kurve,MALAYALAM
nallonm,MALAYALAM
thonnunde,MALAYALAM
.,SYM
Oru,MALAYALAM
njettalum,MALAYALAM
illa,MALAYALAM
romanjavum,MALAYALAM
illa,MALAYALAM
ayye,MALAYALAM
.,SYM
Gunddaa,MALAYALAM
rashtriyum,MALAYALAM
Swandammmm,MALAYALAM
raksthasakshikkaleaa,OTHER
enddakorkkk,OTHER
kaananddaa,MALAYALAM
padam,ENGLISH
.,SYM
Ittychante,MIXED
Vakka,MALAYALAM
Oru,MALAYALAM
Simple,ENGLISH
Vedikatte,MALAYALAM
Ufff,OTHER
Adi,MALAYALAM
Makkale,MALAYALAM
Like,ENGLISH
.,SYM
Padam,MALAYALAM
kand,MALAYALAM
trailer,ENGLISH
kanuvan,MALAYALAM
vannvar,MALAYALAM
undopoli,MALAYALAM
film,ENGLISH
.,SYM
Nairmare,MALAYALAM
vendannu,MALAYALAM
paranja,MALAYALAM
Kallamark,MALAYALAM
kanich,MALAYALAM
koduk,MALAYALAM
Nairmarude,MALAYALAM
karuthlalettan,OTHER
prithivitholpikkanam,OTHER
ee,MALAYALAM
electinu,OTHER
.,SYM
Lalaten,NAME
fan,ENGLISH
onnu,MALAYALAM
ange,MALAYALAM
like,ENGLISH
poratta,MALAYALAM
.,SYM
Voiceatokke,OTHER
ikka,NAME
kasargod,PLACE
muthal,MALAYALAM
tirupanantapuram,PLACE
vare,MALAYALAM
.,SYM
Dei,MALAYALAM
hard,ENGLISH
ikka,NAME
Fans,ENGLISH
like,ENGLISH
.,SYM
Saathana,MALAYALAM
vellan,MALAYALAM
kelpulla,MALAYALAM
rajavu,MALAYALAM
ennu,MALAYALAM
thonnunnavar,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Mammookka,NAME
love,ENGLISH
ikkayanu,MIXED
loka,MALAYALAM
ithihasa,MALAYALAM
nayakan,MALAYALAM
kolakomban,MALAYALAM
.,SYM
Dislike,ENGLISH
adikkunnna,MALAYALAM
12,NUMBER
k,OTHER
kundanmare,MALAYALAM
poyi,MALAYALAM
ooombikkolu,MALAYALAM
adhey,MALAYALAM
nadkkuuu,MALAYALAM
nanamkettttav,MALAYALAM
hijadagal,MALAYALAM
.,SYM
lalettan,NAME
screen,ENGLISH
presence,ENGLISH
100,NUMBER
percent,ENGLISH
trailer,ENGLISH
Lalettan,NAME
politics,ENGLISH
actionil,MIXED
thakarkkum,MALAYALAM
ennullavar,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Last,ENGLISH
oottam,MALAYALAM
kanddo,MALAYALAM
makkale,MALAYALAM
onnum,MALAYALAM
parayaan,MALAYALAM
illa,MALAYALAM
aaa,MALAYALAM
face,ENGLISH
lle,MALAYALAM
mattam,MALAYALAM
anergy,ENGLISH
uff,OTHER
powlikkum,MALAYALAM
ikkaaa,NAME
.,SYM
Pala,MALAYALAM
bgm,ENGLISH
um,MALAYALAM
ketta,MALAYALAM
pole,MALAYALAM
thonnunundelum,MALAYALAM
kidu,MALAYALAM
feel,ENGLISH
.,SYM
Polichu,MALAYALAM
Pakka,MALAYALAM
Oru,MALAYALAM
Telugu,OTHER
Thriller,ENGLISH
Movie,ENGLISH
Pole,MALAYALAM
Und,MALAYALAM
Enthayalum,MALAYALAM
Lucifer,OTHER
Theater,ENGLISH
Polichadukkam,MALAYALAM
.,SYM
Vysakh,NAME
etta,NAME
padam,MALAYALAM
kandu,MALAYALAM
oru,MALAYALAM
raksheyum,MALAYALAM
illaa,MALAYALAM
powliii,MALAYALAM
Ningal,MALAYALAM
marnamassalla,MIXED
athukkum,OTHER
mele,MALAYALAM
aan,MALAYALAM
Waiting,ENGLISH
Minister,ENGLISH
Raja,NAME
.,SYM
Annnnnnooii,OTHER
oru,MALAYALAM
rakshem,MALAYALAM
ella,MALAYALAM
pwoliiiiiino,OTHER
words,ENGLISH
.,SYM
Kidu,MALAYALAM
energetic,ENGLISH
trailer,ENGLISH
dislike,ENGLISH
adikkanum,MALAYALAM
venam,MALAYALAM
oru,MALAYALAM
manakkatti,MALAYALAM
.,SYM
Lucifer,OTHER
kanduu,MALAYALAM
Thatikootuu,MALAYALAM
padamno,MALAYALAM
story,ENGLISH
aake,MALAYALAM
ulath,MALAYALAM
kore,MALAYALAM
vedivepum,MALAYALAM
bombidilum,MIXED
Kashtmm,MALAYALAM
thane,MALAYALAM
.,SYM
aaa,MALAYALAM
dislike,ENGLISH
adicha,MALAYALAM
poorimakkalude,MALAYALAM
ammakku,MIXED
mohanlal,NAME
anu,MALAYALAM
adichu,MALAYALAM
kodukkunnadu,MALAYALAM
tonnunnu,MALAYALAM
.,SYM
Njan,MALAYALAM
kandu,MALAYALAM
Mammooka,NAME
ithan,MALAYALAM
Da,MALAYALAM
dhamu,NAME
ni,MALAYALAM
tirnnada,MALAYALAM
.,SYM
Tovinokk,MIXED
Rahul,NAME
Gandhide,MIXED
oru,MALAYALAM
chaaya,MALAYALAM
kaachal,MALAYALAM
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
.,SYM
Padam,MALAYALAM
kndit,MALAYALAM
vndum,MALAYALAM
trailer,ENGLISH
kanumpo,MALAYALAM
veror,MALAYALAM
feel,ENGLISH
.,SYM
Iam,ENGLISH
andra,PLACE
I,ENGLISH
like,ENGLISH
malayalam,MALAYALAM
movies,ENGLISH
.,SYM
laletta,NAME
na,MALAYALAM
pole,MALAYALAM
orale,MALAYALAM
ullu,MALAYALAM
malayalikalude,MALAYALAM
ahagaramaya,MALAYALAM
mohnlal,NAME
.,SYM
Mamooka,NAME
Dulquerinde,MIXED
Bappa,NAME
anno,MALAYALAM
adho,MALAYALAM
chettano,MIXED
smiling,OTHER
face,OTHER
hearts,OTHER
.,SYM
Marana,MALAYALAM
mass,ENGLISH
waiting,ENGLISH
Madhura,PLACE
raja,NAME
.,SYM
Ithu,MALAYALAM
pradheekshikuna,MALAYALAM
pole,MALAYALAM
avilla,MALAYALAM
padam,MALAYALAM
avarage,ENGLISH
.,SYM
Youtube,ENGLISH
enagne,MALAYALAM
hang,ENGLISH
akathirikkum,MALAYALAM
korach,MALAYALAM
koodiya,MALAYALAM
item,ENGLISH
alle,MALAYALAM
vannikkn,MALAYALAM
.,SYM
Pulimurugan,OTHER
copy,ENGLISH
adi,MALAYALAM
pole,MALAYALAM
ind,MALAYALAM
stund,ENGLISH
seen,ENGLISH
ellam,MALAYALAM
.,SYM
Ee,MALAYALAM
vishuvinu,MALAYALAM
Madhura,PLACE
Rajayude,MIXED
oru,MALAYALAM
Madhura,PLACE
kani,MALAYALAM
By,ENGLISH
Lalettan,NAME
Fan,ENGLISH
.,SYM
38000000,NUMBER
viewrs,ENGLISH
oh,ENGLISH
goddddddddddddddddd,OTHER
megastar,ENGLISH
gr8,OTHER
.,SYM
Sir,ENGLISH
hindi,OTHER
movie,ENGLISH
nhi,OTHER
kya,OTHER
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
.,SYM
Trailer,ENGLISH
poraOru,MALAYALAM
pathu,MALAYALAM
kollam,MALAYALAM
mumbulla,MALAYALAM
tamil,ENGLISH
cinemade,MIXED
trailer,ENGLISH
polund,MALAYALAM
.,SYM
Oru,MALAYALAM
10,NUMBER
thavana,MALAYALAM
kandu,MALAYALAM
.,SYM
Mammukka,NAME
oru,MALAYALAM
rakshayumilla,MALAYALAM
Mammukka,NAME
mass,ENGLISH
.,SYM
trailet,OTHER
inganaappo,OTHER
cinema,ENGLISH
enganayundanne,MALAYALAM
parayano,MALAYALAM
katta,MALAYALAM
waitingKL,OTHER
40,NUMBER
fans,ENGLISH
.,SYM
Orumathiri,MALAYALAM
tamil,OTHER
mass,ENGLISH
padam,MALAYALAM
pole,MALAYALAM
thonnunudaivam,MALAYALAM
noke,MALAYALAM
parangu,MALAYALAM
politiciansne,MIXED
oke,MALAYALAM
ingane,MALAYALAM
thalapathuvekkunne,OTHER
aavishamillatha,MALAYALAM
hype,ENGLISH
alle,MALAYALAM
.,SYM
Entee,MALAYALAM
ponn,MALAYALAM
ettaaa,NAME
150,NUMBER
ullayaa,MALAYALAM
ah,MALAYALAM
dialogue,ENGLISH
oru,MALAYALAM
rekshayum,MALAYALAM
illaaa,MALAYALAM
VAAA,MALAYALAM
DA,MALAYALAM
.,SYM
Ipo,MALAYALAM
allarkkum,MALAYALAM
manasilayille,MALAYALAM
lalunni,OTHER
charitra,MALAYALAM
padam,MALAYALAM
cheytal,MALAYALAM
ingane,MALAYALAM
undakum,MALAYALAM
enn,MALAYALAM
odiyan,OTHER
2,NUMBER
.,SYM
Oru,MALAYALAM
10,NUMBER
pravishyM,MALAYALAM
kandu,MALAYALAM
ttaa,MALAYALAM
rashidheee,MIXED
Chayim,MALAYALAM
kadim,MALAYALAM
marakkanda,MALAYALAM
.,SYM
Hope,ENGLISH
unlike,ENGLISH
hits,ENGLISH
ikka,NAME
fans,ENGLISH
.,SYM
Rajuattan,NAME
fans,ENGLISH
mammokka,NAME
fans,ENGLISH
like,ENGLISH
.,SYM
Trailer,ENGLISH
kandu,MALAYALAM
ethil,MALAYALAM
oral,MALAYALAM
ella,MALAYALAM
Aru,MALAYALAM
.,SYM
Padam,MALAYALAM
kandu,MALAYALAM
sidheeq,NAME
ikka,NAME
karayipikum,MALAYALAM
alle,MALAYALAM
ithoru,MALAYALAM
sheelavakanda,MALAYALAM
.,SYM
